X,Y,osm_id,tourism,amenity,addrstreet,addrfull,shop,addrhousen,rooms,addrcity,beds,name,man_made,source,opening_ho
38.8076357,9.0059916,6066739607,,bank,,,supermarket,,,,,የጵንኤል ብራንች,,,
38.8270393,9.0164324,6066739781,,bank,,,,,,,,sumit to sehalitemihret road,,,
38.7979241,9.0079679,6066758214,,,,,sports,,,,,ተስፋ ሜዳ 24 ሜዳ,,,
38.7950656,9.0046878,6066764215,,bank,,,,,,,,,,,
38.7872103,8.9969355,6066764275,,bank,ቦሌ መድሀኒያለም ወደ ብራስ መንገድ,,,,,,,Commercial Bank of Ethiopia (Bole Medhanialem Branch),,,Mo-Sa 08:30-18:00
38.7762933,9.0074876,6066771385,,,Haile Gebresellasie Avenue,,hairdresser,,,,,anteneh ketema,,,
38.4742285,7.0523523,6068057386,,bank,,,,,,,,,,,
41.8580723,9.6039316,6068265490,motel,,,,,,,,,ጀስት ኢን,,,
38.7981625,9.0110041,6068384886,,bank,Kebele 24 to Megenagna,,,1 floor,,,,manager grum,,,
39.1190338,8.5917548,6068490685,hotel,,,,,,,,,አካማ ሆቴል,,,
39.4734548,13.4960112,6070605588,guest_house,,,,,,,,,ቢላል መኝታ ቤት,,,
39.4732601,13.4926078,6070605589,,restaurant,,,,,,,,Mother kitchen,,,
39.4599953,14.2808055,6073010989,,restaurant,,,,,,,,ሰንራይዝ ምግብ ቤት,,,
39.4606077,14.2773329,6073010990,guest_house,,,,,,,,,ኦምና ፔንሲዮን,,,
39.4604169,14.2820949,6073024886,,restaurant,,,,,,,,ሰንራይዝ ምግብ ቤት,,,
37.835707,9.5983412,6074668392,,courthouse,,,,,,,,Gindeberet Wereda Administration Office,,,
37.8344415,9.5981981,6074674273,,place_of_worship,,,,,,,,Kachise Debre Selam Medhanialem Church,,,
37.8523448,9.5973572,6074674274,,place_of_worship,,,,,,,,Kachise Muluwengel Church,,,
37.8565948,9.5977857,6074674275,,place_of_worship,,,,,,,,Kachisi Mekane Yesus Church,,,
37.8573958,9.6003673,6074674276,,veterinary,,,,,,,,Kachisi Veterinary Clinic,,,
38.6816303,8.9556745,6077115989,attraction,,,,,,,,,Nuru house,,,
37.4550309,12.6146024,6080011586,hotel,,,,,,,,,ላመርጋየ,,,
41.1057401,9.2187401,6081323689,hotel,,,,,,,,,,,,
37.7650267,12.14168,6082677285,,cafe,,,,,,,,ፈንድቃ የጀበና ቡና,,,
38.8092461,9.0056998,6083261185,,restaurant,,,,,,,,sunshine chicken,,,
39.916886,8.9033615,6084205113,hotel,,,,,,,,,,,,
38.572435,11.8135033,6084498985,attraction,,,,,,,,,,,,
38.5940618,7.1887629,6085909785,hotel,,,,,,,,,,,,
37.7633507,6.8629901,6087844485,hotel,,,,,,,,,,,,
38.7908773,8.9932131,6089034385,,bank,Cameroon Street,,,,,,,,,,
39.2386191,7.5926934,6089827391,,community_centre,,,,,,,,ሌሙ ምርጥ,,,
39.1309081,7.9215877,6089827392,attraction,,,,,,,,,ዶሻ,,,
39.2689449,7.3370632,6089831686,,community_centre,,,,,,,,ሲርቦ,,,
38.8071625,8.8791607,6089831688,,shower,,,,,,,,,,,
38.8085633,8.8789879,6089831886,,place_of_worship,,,,,,,,,,,
39.0423784,12.0286215,6089946285,,cafe,,,,,,,,መስቀል የጀበና ቡና,,,
39.4739294,13.4942896,6094757285,,restaurant,,,,,,,,ደሊና ሰላጣ ቤት / Delina Selata,,,
37.4409268,5.3403604,6095916485,hotel,,,,,,,,,,,,
38.8122788,9.0107077,6096101585,,bench,,,,,,,,,,,
38.8106734,8.994552,6096101685,,bank,,,,,,,,Debub global bank gerji qitinchaf,,,
37.8811593,7.5568669,6099308676,,toilets,,,,,,,,,,,24/7
44.204388,6.4988283,6099355084,,bench,,,,,,,,,,,
36.5635474,5.7856114,6101995089,hotel,,,,,,,,,,,,
38.7250537,8.9666901,6104027286,,college,Ring Road,,,,,,,,,,
38.7394064,9.0301541,6105824387,,,,,hardware,,,,,Dir tera,,,
38.8171748,8.9161302,6105824587,,shelter,,,,,,,,,,,
38.8437705,9.0253974,6105824588,,,,,car_repair,,,,,,,,
39.2556319,8.5289788,6105824589,,fast_food,,,,,,,,,,,
38.7618106,8.9542942,6105824590,,school,,,,,,,,,,,
38.8429221,8.990209,6105827785,artwork,,,,,,,,,wende workshop,,,
37.4290515,5.3297683,6106717985,hotel,,,,,,,Konso,,ኮንሶ። ኮ (Konso Korebta),,,
37.4086433,5.334665,6106718885,attraction,,,,,,,,,ጋሞሌ መኪና ማቆሚያ,,,
41.8562622,9.5857679,6109384383,hotel,,Karamara,,,,"0",Dire Dawa,,Cleopatra Hotel And Spa(ኪሊዮፓትራ ሆቴል እና እስፓ),,,
39.6481068,11.1451489,6109518286,apartment,,Mekaneyesus,,,Block 10,,,,የአንዋር ቤት,,,
39.6331078,11.1316973,6109531687,artwork,,,,,,,,,ራምለስ ስቱዲዮ,,,
39.6486822,11.1452492,6109544885,apartment,,Mekaneyesus number 2,,,block 10,,,,አንዋር ጁሀር ቤት,,,
38.7058548,8.963234,6109547485,,place_of_worship,,,,,,,,ጀሞ 3 ቅ/ማርያም ቤ/ክ,,,
37.8810806,7.5566218,6110315485,apartment,,,,,"200",,,,Our Dormitary,,,
37.8810391,7.556569,6110315585,apartment,,Wachemo University,,,"200",,,,ሕንፃ 200,,,
37.8820667,7.5568277,6110315685,,toilets,,,,,,,,,,,
37.8820908,7.5568219,6110315686,,shower,,,,,,,,Shower,,,
40.0189198,9.5101796,6110315786,,place_of_worship,,,,,,,,Church,,,
37.8746957,7.5370948,6110319085,,bar,,,,,,,,ራጉኤል,,,
39.7439308,9.5803545,6110319086,,place_of_worship,,,,,,,,,,,
39.0481545,3.5469366,6113726085,hotel,,,,,,,,,,,,
39.2460307,7.5311795,6114429685,viewpoint,,,,,,,,,ጉራጌ ሰፈር,,,
40.1410052,14.3236188,6114879286,camp_site,,,,,,,,,ባዳ ሙስሊ ካምፕ,,,
39.4777704,13.4960838,6114879287,,bus_station,,,,,,,,ሰላም ባስ ትኬት / Selam Bus,,,
39.4729638,13.4945418,6114879288,,cafe,,,,,,,,ዘመናዊ ካፌ / Zemenawi Cafe,,,
39.6839034,11.1935038,6115666686,,,Mededo,,beverages,,,,,ደሴ ስፕሪንግ,,,
36.4851228,5.1880736,6115920786,apartment,,,,,,,,,ዘርጎ ሐመር መንደር,,,
36.04909,4.809645,6115920787,camp_site,,,,,,,,,ዳስ-ቪል ካምፕ ሳይት,,,
39.6330737,11.1313092,6121749889,artwork,,,,,,,,,ራምለስ ስቱዲዮ,,,
39.6332047,11.1313236,6121769385,artwork,,,,,,,,,ራምለስ ስቱዲዮ,,,
39.6326662,11.13135,6121809685,,cafe,,,,,,,,ሐበሻ ቡና,,,Mo-Su 00:00-14:00
39.6323986,11.1312772,6122261585,,clinic,,,,,,,,ዶ/ር ምስጋናው የማዋለጃ  ከሊኒክ,,,24/7
39.6333834,11.1315147,6122835607,,cafe,,,,,,,,ላቭሊ ካፌ እና ፋስት ፋድ,,,Mo-Su 09:00-18:00
36.1617568,12.9474844,6125919685,hotel,,,,,,,,,hôtel Bahri dar,,,
38.7395672,9.0336467,6126295985,,,,,mobile_phone,"81",,,,,,,
37.9756098,8.5525105,6126722685,camp_site,,Jimma to Wenchi,,,"1445",,,,Woliso Eco Lodge and Campsite,,,24/7
39.4717354,13.4978614,6127775696,,cafe,,,,,,,,Best Coffee,,,
38.7651807,8.9601999,6129843286,hotel,,Saris Addis Sefer,,,,,,,BeAleta Hotel Apartment,,,24/7
37.3868479,11.5883992,6130363391,,,,,convenience,,,,,Bahir Dar Market Place,,,
40.205062,14.2269161,6131052785,camp_site,,,,,,,,,ባዳ ሙስሊ ፕሮጀክት,,,
43.1302677,9.6485754,6131384685,,community_centre,,,,,,,,Surat Kebele,,,
43.1827397,9.5019281,6131384785,,community_centre,,,,,,,,Gobyar,,,
38.1481383,9.0298807,6131806587,attraction,,,,,,,,,ጊንጪ,,,
38.7758303,9.0241927,6131827285,,,,,car_repair,,,,,,,,
39.2445223,7.5247321,6131827385,,college,,,,,,,,አርሲ ዮኒቨርሲቲ በቆጂ ካምፓስ,,,
38.1994636,6.1605429,6133604384,hotel,,Addis Ababa to Nairobi road,,,,,,,Lesiwon Hotel,,,
38.8391694,9.016402,6134640086,,place_of_worship,,,,,,,,አል ኢምራን መስጊድ,,,
39.6326768,11.1312712,6135513385,,cafe,Melaku Desalegn,,,,,,,ሀበሻ ቡና,,,24/7
38.7660555,8.9841859,6136275485,,clinic,,,,,,,,ዋጋ የአይን ማዕከል,,,
38.7309989,8.9790286,6136675431,museum,,,,,,,,,,,,
38.6850173,8.980388,6138881185,,internet_cafe,,,,,,,,,,,
39.3250909,13.8783125,6139395070,,school,,,,,,,,Agoza Public School,,,
39.476574,13.4966782,6140166585,,post_office,,,,,,,,,,,
38.7354784,9.0332984,6143025785,,,,,clothes,,,,,አለም ኮሌክሽን,,,
39.5344923,9.6801202,6145323086,,bus_station,,,,,,,,,,,
41.8642067,9.5908555,6145323087,hotel,,,,,,,,,,,,
38.0424927,7.0443547,6148720985,,place_of_worship,,,,,,,,Tesfaye's home,,,
38.7516051,9.0305445,6148720986,,dentist,,,,,,,,,,,
41.8578445,9.5869085,6148720987,,cafe,,,,,,,,asefah roasted chicken,,,
42.1312874,9.3116918,6148720988,hotel,,,,,,,,,,,,
39.4738529,13.4897331,6150231485,,restaurant,,,,,,,,Geza Gerlase,,,
38.7171231,8.9521892,6150719985,,place_of_worship,,,,,,,,ጀሞ መድኀኔዓለም  ጥምቀተ ባህር,,,
39.264864,8.541247,6151063285,,bank,,,,,,,,አቢሲንያ ባንክ - አዳማ መናኸሪያ ቅርንጫፍ,,,Mo-Sa 08:00-18:00
36.6092663,14.2815442,6151063286,,bank,,,,,,,,አቢሲንያ ባንክ - ሁመራ ቅርንጫፍ,,,"Mo-Sa 08:00-12:00, 15:00-18:00"
38.2833032,14.1012267,6151063287,,bank,,,,,,,,አቢሲንያ ባንክ - ሽሬ እንዳስላሴ ቅርንጫፍ,,,Mo-Sa 08:00-18:00
38.8967581,14.1640633,6151063485,,bank,,,,,,,,አቢሲንያ ባንክ - አደዋ ቅርንጫፍ,,,Mo-Sa 08:00-18:00
39.4714786,13.4921509,6153700685,hotel,,,,,,,,,,,,
37.382314,11.5912414,6153700785,hotel,,,,,,,,,ሮያል ፔንሲዮን,,,
37.3903284,11.5875847,6153700885,hotel,,,,,,,,,አዲስ አምባ ሆቴል,,,
37.3822198,11.591416,6155474090,,,,,massage,,,,,,,,
37.3821373,11.597965,6155474091,hotel,,,,,,,,,ቤተ ዳንኤል ሆቴል,,,
37.382425,11.5909517,6155553491,hotel,,,,,,,,,ሮያል ፔንሲዮን,,,
37.3888995,11.5962654,6157316885,hotel,,,,,,,,,,,,
38.5218073,10.197863,6158054185,,atm,,,,,,,,,,,
38.6118193,8.7085967,6158842786,hotel,,,,,,,,,,,,
38.3780615,8.1199045,6161464186,hotel,,,,,,,,,,,,
37.3831323,11.5933007,6162639386,,fast_food,,,,,,,,እሰይነሽ ሽሮ,,,
38.7679268,8.9298762,6162737185,,college,,,,,,,,,,,
38.3740895,8.1146282,6162852786,,bus_station,,,,,,,,,,,
37.8963389,13.1967048,6163122886,hotel,,,,,,,,,Limalimo Lodge,,,
37.3175195,11.0582959,6163414485,,cafe,,,,,,,,,,,
37.3134331,11.0555862,6163414486,,school,,,,,,,,,,,
37.31689,11.0580247,6163420885,viewpoint,,,,,,,,,,,,
39.1301149,7.9635999,6164219435,,restaurant,,,,,,,,Universal,,,
39.1334302,7.9545895,6164219437,,restaurant,,,,,,,,Bezash Hotel,,,
39.1166932,8.0014989,6164228801,viewpoint,,,,,,,,,Rift valley view,,,
39.114483,8.0017538,6164230635,picnic_site,,,,,,,,,Lotus falls picnic stones,,,
37.334435,11.6987267,6165683885,camp_site,,,,,,,,,,,,
39.13717,13.6654148,6166562878,,place_of_worship,,,,,,,,May Mereb Sillasie,,,
39.1251108,13.6522996,6166562881,,pub,,,,,,Melfa,,Inda Suwa,,,
39.1466329,13.6591805,6166562883,,pub,,,,,,Guderbo,,Inda Suwa,,,
39.1565195,13.6612994,6166563388,viewpoint,,,,,,,,,,,,
39.1633886,13.6527192,6166563391,museum,,,,,,,,,Open air museum (under construction),,,
39.167876,13.6611613,6166563392,viewpoint,,,,,,,,,,,,
39.1737339,13.6695222,6166643894,,place_of_worship,,,,,,,,Abune Kiros,,,
39.2126581,13.6656441,6166643901,,place_of_worship,,,,,,,,Miheno Sillasie,,,
39.2199537,13.6476288,6166643903,,place_of_worship,,,,,,,,May Be'ati Arba'ite Insesa,,,
39.2021439,13.6475663,6166643912,,place_of_worship,,,,,,,,Addi Qolqwal Teklehaymanot,,,
39.2038819,13.6388292,6166643914,,place_of_worship,,,,,,,,Hech'i Mika'el,,,
39.1811913,13.6493587,6166796647,,,,,,,,,,,water_tower,,
39.1837187,13.6475346,6166796648,,,,,,,,,,Harena drinking water adduction,water_works,,
39.1895273,13.6414734,6166796649,,place_of_worship,,,,,,,,Harena Yohannes Wolde Negudgwad,,,
39.1730341,13.6508304,6166796652,,pub,,,,,,,,Inda Meknen,,,
39.1734778,13.6506851,6166796653,,pub,,,,,,,,Inda Meknen,,,
39.6024533,13.7869649,6166839185,,bank,,,,,,,,አቢሲንያ ባንክ - ውቅሮ ቅርንጫፍ,,,Mo-Sa 08:00-18:00
39.1730363,13.6520692,6166881788,,cafe,,,,,,,,Inda Gual Ra'esom,,,
39.1723233,13.6498901,6166881789,,,,,supermarket,,,,,Gebregyergis Berhanu,,,
39.1726484,13.6496747,6166881790,,bank,,,,,,,,Commercial Bank of Ethiopia,,,
39.1726336,13.6504215,6166881791,,bar,,,,,,,,Inda Myes,,,
39.1727087,13.6510698,6166881793,,bar,,,,,,,,Inda myes,,,
39.1737274,13.649373,6166881794,,pub,,,,,,,,Inda Suwa,,,
39.1745846,13.6505795,6166881795,,,,,pet,,,,,Cattle market,,,Sa
39.1720572,13.6451935,6166881798,,pub,,,,,,,,Inda Suwa,,,
39.1743629,13.646917,6166881799,,school,,,,,,,,Primary school,,,
39.1742436,13.6510414,6166881800,,,,,,,,,,Blocket factory,works,,
39.1298637,13.6408748,6166881812,,place_of_worship,,,,,,,,Melfa Maryam,,,
39.1448214,13.6157837,6166881818,,pub,,,,,,,,Inda Suwa,,,
39.177622,13.6170206,6166881827,,place_of_worship,,,,,,,,Abune Selama,,,
39.1840861,13.6309399,6166881833,,school,,,,,,,,,,,
39.3522461,13.7698576,6167584649,,school,,,,,,,,ፅጌረዳ ሁለተኛ ደረጃ ትምህርት ቤት,,,
39.3241969,13.7907102,6167584651,,place_of_worship,,,,,,,,Inda Gabir Amblo,,,
39.2955737,13.7673399,6167584652,,place_of_worship,,,,,,,,Hatemti Maryam,,,
39.2514144,13.7497561,6167584654,,place_of_worship,,,,,,,,Halah Abune Ego'id,,,
39.1995451,13.7433974,6167584659,,place_of_worship,,,,,,,,Kidane Mihret rock church,,,
39.2009053,13.7432124,6167584661,viewpoint,,,,,,,,,,,,
39.223926,13.7526081,6167584662,,place_of_worship,,,,,,,,Azef Mika'el,,,
39.2213026,13.7768257,6167584664,viewpoint,,,,,,,,,,,,
39.2231295,13.7775213,6167584665,viewpoint,,,,,,,,,,,,
39.2272876,13.7776561,6167584666,,,,,,,,,,,water_well,,
39.2273826,13.7787846,6167584667,viewpoint,,,,,,,,,,,,
39.2496835,13.7699587,6167584668,viewpoint,,,,,,,,,,,,
39.2455393,13.74629,6167602829,,place_of_worship,,,,,,,,Abune Ayezgi,,,
39.2580706,13.7785945,6167602830,,place_of_worship,,,,,,,,Hazgi Medhane Alem,,,
39.2660528,13.7418295,6167602831,,place_of_worship,,,,,,,,Kidane Mihret,,,
39.299322,13.7466931,6167602833,,place_of_worship,,,,,,,,Bet Moka'e Mika'el,,,
39.316566,13.7255278,6167635217,,place_of_worship,,,,,,,,Ts'arot Ch'erkos,,,
39.3304328,13.712381,6167635218,,place_of_worship,,,,,,,,Giyergis,,,
39.3502804,13.7204978,6167635222,,place_of_worship,,,,,,,,,,,
39.2957472,13.7189686,6167635223,,place_of_worship,,,,,,,,Addi Amdey Maryam,,,
39.2957359,13.7129477,6167635225,,place_of_worship,,,,,,,,,,,
39.2887733,13.7160169,6167635228,,watering_place,,,,,,,,,,,
39.2780096,13.7138998,6167635229,,pub,,,,,,,,Inda Suwa,,,
39.2677954,13.7216871,6167635232,,place_of_worship,,,,,,,,Arebay Mika'el,,,
39.2743901,13.7190361,6167635236,,place_of_worship,,,,,,,,Ch'erqos,,,
39.2752221,13.7153275,6167635237,,place_of_worship,,,,,,,,Giyergis,,,
39.2599623,13.7323861,6167657229,viewpoint,,,,,,,,,,,,
39.2507525,13.7330856,6167657230,,place_of_worship,,,,,,,,Abune Aregawi,,,
39.2367294,13.7306189,6167657232,,place_of_worship,,,,,,,,Iriya Mika'el,,,
39.2191435,13.7251514,6167657236,,place_of_worship,,,,,,,,Wehabit Sillasie,,,
39.2140502,13.7264978,6167657240,,watering_place,,,,,,,,,,,
39.2010627,13.7229263,6167657244,viewpoint,,,,,,,,,,,,
39.1884291,13.7218809,6167657247,,place_of_worship,,,,,,,,Tsili Abo,,,
39.1862773,13.7215184,6167657249,viewpoint,,,,,,,,,,,,
39.1807826,13.7235625,6167657250,,watering_place,,,,,,,,,,,
39.1737947,13.7234859,6167657251,viewpoint,,,,,,,,,,,,
39.1738971,13.7217605,6167657252,,school,,,,,,,,,,,
37.8411119,7.5250676,6167660087,attraction,,,,,,,,,St. Arsema Church,,,
37.841738,7.524761,6167670285,attraction,,,,,,,,,ቅድስት አርሴማ,,,
37.8414542,7.5249193,6167670286,,place_of_worship,,,,,,,,St. Arsema Church,,,
39.0670419,13.7151565,6167672047,,place_of_worship,,,,,,,,Iyesus Welegesa rock church,,,
39.0709079,13.7074986,6167672048,viewpoint,,,,,,,,,,,,
39.0230336,13.7149417,6167672049,attraction,,,,,,,,,Worsege Battle Monument (1936),,,
39.0020986,13.7148845,6167672057,,place_of_worship,,,,,,,,Medhanie Alem Rock Church,,,
38.9993315,13.7155382,6167672058,viewpoint,,,,,,,,,,,,
39.0913263,13.6982921,6167672061,,place_of_worship,,,,,,,,Dabba Selama Monastery,,,
39.0900187,13.6910564,6167672063,viewpoint,,,,,,,,,,,,
39.087233,13.6957514,6167672064,viewpoint,,,,,,,,,,,,
39.1097488,13.7120342,6167676461,,place_of_worship,,,,,,,,Mika'el Samba rock church,,,
39.1065731,13.7117111,6167676462,,place_of_worship,,,,,,,,Maryam Hibeto rock church,,,
39.1108861,13.7063119,6167676463,viewpoint,,,,,,,,,,,,
39.1410823,13.7022687,6167694670,viewpoint,,,,,,,,,,,,
39.1382713,13.7067091,6167694671,viewpoint,,,,,,,,,,,,
39.1545148,13.7028108,6167694672,viewpoint,,,,,,,,,,,,
39.1573257,13.7009137,6167694673,viewpoint,,,,,,,,,,,,
39.1678829,13.7089188,6167694675,,place_of_worship,,,,,,,,Abune Ayezgi,,,
39.1771955,13.7146307,6167694678,,place_of_worship,,,,,,,,Bet Anagro Mika'el,,,
39.1886754,13.6948888,6167694679,,place_of_worship,,,,,,,,Tinsehe Kidane Mihret rock church,,,
39.207924,13.6986245,6167731595,,pub,,,,,,,,Inda Suwa,,,
39.2133742,13.7056291,6167731598,,place_of_worship,,,,,,,,Maryam,,,
39.2210346,13.6972903,6167731601,,place_of_worship,,,,,,,,Wahte Iyesus,,,
39.2360375,13.6868997,6167731607,,place_of_worship,,,,,,,,Addi Qoylo Abba Gabir,,,
39.2749578,13.6894515,6167731609,,place_of_worship,,,,,,,,Ala'isa Mika'el,,,
39.270044,13.7013763,6167731612,viewpoint,,,,,,,,,,,,
39.3206562,13.6941303,6167731615,,school,,,,,,,,,,,
39.3233655,13.6971727,6167731616,,place_of_worship,,,,,,,,Addilal Maryam,,,
39.3244956,13.6950857,6167731617,,pub,,,,,,,,Inda Suwa,,,
39.3965165,13.6716313,6167883265,,place_of_worship,,,,,,,,Miqmat' Awra Maryam,,,
39.2990007,13.6835834,6167883267,,place_of_worship,,,,,,,,Mesenqoy Mika'el,,,
39.2577666,13.666769,6167883269,,place_of_worship,,,,,,,,Imba Ra'isot Sillasie,,,
39.2554303,13.6718587,6167883272,viewpoint,,,,,,,,,,,,
39.2521551,13.6692361,6167883273,viewpoint,,,,,,,,,,,,
39.2564117,13.6676087,6167883274,viewpoint,,,,,,,,,,,,
39.2433646,13.6720764,6167883282,viewpoint,,,,,,,,,,,,
39.2409855,13.6759118,6167883283,viewpoint,,,,,,,,,,,,
39.228548,13.6815376,6167885685,,place_of_worship,,,,,,,,Addi Qisyat' Maryam,,,
39.243742,13.6643199,6167885688,,place_of_worship,,,,,,,,Halah Maryam,,,
39.1970189,13.6663296,6167945909,viewpoint,,,,,,,,,,,,
39.1938958,13.6721838,6167945910,,pub,,,,,,,,Inda Suwa,,,
39.1901787,13.6759009,6167945911,,school,,,,,,,,,,,
39.1589821,13.6796529,6167945916,,place_of_worship,,,,,,,,Harehuwa Medhanie Alem,,,
39.1542225,13.6795661,6167945919,viewpoint,,,,,,,,,,,,
39.1503638,13.672919,6167945921,,place_of_worship,,,,,,,,Kurkura Mika'el,,,
39.1226224,13.66921,6167945923,,place_of_worship,,,,,,,,Waseiya Maryam,,,
39.124171,13.6797836,6167945925,,place_of_worship,,,,,,,,Kidane Mihret,,,
39.1255522,13.6757372,6167945926,viewpoint,,,,,,,,,,,,
39.1291726,13.6777909,6167945927,viewpoint,,,,,,,,,,,,
39.1157582,13.680719,6167945929,viewpoint,,,,,,,,,,,,
39.1033542,13.6640225,6167945934,,pub,,,,,,,,Inda Suwa,,,
39.0792303,13.659373,6167945936,viewpoint,,,,,,,,,,,,
39.0861834,13.6713751,6167945939,,place_of_worship,,,,,,,,May Baha Amanu'el rock church,,,
39.0540683,13.6591769,6167971495,viewpoint,,,,,,,,,,,,
39.0550339,13.6586974,6167971496,viewpoint,,,,,,,,,,,,
39.0493315,13.6588576,6167971499,viewpoint,,,,,,,,,,,,
39.0469338,13.6603362,6167971500,viewpoint,,,,,,,,,,,,
39.0438674,13.6610195,6167971501,viewpoint,,,,,,,,,,,,
39.0396965,13.6546501,6167971504,,place_of_worship,,,,,,,,,,,
39.0338645,13.6608518,6167971509,viewpoint,,,,,,,,,,,,
39.026756,13.660535,6167971510,viewpoint,,,,,,,,,,,,
39.0276263,13.6559327,6167971511,viewpoint,,,,,,,,,,,,
39.0266723,13.6461587,6167971512,viewpoint,,,,,,,,,,,,
39.0228733,13.6542739,6167971513,viewpoint,,,,,,,,,,,,
39.0235696,13.6481772,6167971514,,place_of_worship,,,,,,,,Geramba Sillasie rock church,,,
39.0183546,13.6404989,6167971516,viewpoint,,,,,,,,,,,,
39.0163798,13.6494926,6167971517,viewpoint,,,,,,,,,,,,
39.0124469,13.6462074,6167971518,viewpoint,,,,,,,,,,,,
39.0113203,13.6647736,6167971519,,place_of_worship,,,,,,,,Itsiwto Maryam rock church,,,
39.2351676,13.6363887,6167982061,,place_of_worship,,,,,,,,Tsigaba Maryam,,,
39.2433215,13.6428947,6167982064,,place_of_worship,,,,,,,,Merhib Mika'el,,,
39.2726769,13.6573162,6168002765,,place_of_worship,,,,,,,,Ra'isot Mika'el,,,
39.3216717,13.64657,6168002768,,pub,,,,,,,,Inda Suwa,,,
39.3240499,13.6424796,6168002769,,school,,,,,,,,,,,
39.3288168,13.6543007,6168002770,,place_of_worship,,,,,,,,Tukhul Maryam,,,
39.4238725,13.6501911,6168002779,,place_of_worship,,,,,,,,,,,
39.4265089,13.6137314,6168324615,,place_of_worship,,,,,,,,,,,
39.3846775,13.6258605,6168324618,,place_of_worship,,,,,,,,Addi Atereman Kidan Mihret,,,
39.3572788,13.6184528,6168875289,,place_of_worship,,,,,,,,Miheni Abba Gabir,,,
39.3457436,13.5986955,6168875295,,place_of_worship,,,,,,,,,,,
39.3222803,13.6238059,6168875298,,place_of_worship,,,,,,,,Sesemat Giyergis,,,
39.2831165,13.6323089,6168875305,,place_of_worship,,,,,,,,Zerfenti Maryam,,,
39.2950874,13.6198382,6168875307,,place_of_worship,,,,,,,,,,,
39.2725041,13.6142148,6168875311,,place_of_worship,,,,,,,,Neged Negedu Mika'el,,,
39.2631544,13.6054196,6168875313,,pub,,,,,,,,Inda Suwa,,,
39.2627086,13.6100572,6168875314,,school,,,,,,,,,,,
39.2046667,13.6130595,6168875317,,school,,,,,,,,,,,
39.2028188,13.6098026,6168875318,,place_of_worship,,,,,,,,Megesta Kidane Mihret,,,
39.2030946,13.611545,6168875320,,pub,,,,,,,,Inda Suwa,,,
39.2020279,13.6127242,6168875321,,pub,,,,,,,,Inda Suwa,,,
39.1920079,13.614716,6168875324,,place_of_worship,,,,,,,,,,,
39.1219091,13.6129576,6168957129,,pub,,,,,,,,Inda Suwa,,,
39.1231895,13.6212286,6168957131,,place_of_worship,,,,,,,,Tsadqane Maryam,,,
39.0904648,13.6196391,6168957136,,pub,,,,,,,,Inda Suwa,,,
39.0748333,13.6305584,6168957142,,pub,,,,,,Gubarne,,Inda Suwa,,,
39.059144,13.6076138,6168957145,,place_of_worship,,,,,,,,Mika'el,,,
39.0709389,13.6040822,6168957146,,place_of_worship,,,,,,,,Maryam,,,
39.0130714,13.6202515,6168976838,,bar,,,,,,,,,,,
38.7193157,8.9520361,6169628585,,,,,supermarket,,,,,ጤፍ ወፍጮ,,,
37.4965161,11.5106843,6169943385,,,,,convenience,,,,,,,,
37.5941865,11.4934389,6170151885,attraction,,,,,,,,,,,,
37.5956483,11.4939861,6170151886,viewpoint,,,,,,,,,,,,
37.6597496,10.7787778,6170347685,alpine_hut,,,,,,,,,,,,
37.7600561,6.8618393,6170800785,hotel,,,,,,,,,,,,
37.7613482,6.863068,6170802186,,restaurant,,,,,,,,,,,
37.7612291,6.863581,6170824985,,restaurant,,,,,,,,,,,
42.8179806,9.3456789,6171269285,,school,,,,,,,,,,,
42.8187715,9.3486488,6171269385,,hunting_stand,,,,,,,,,,,
44.5276015,6.1503514,6171607885,camp_site,,,,,,,,,,,,
38.654699,8.9408157,6171683768,,,,,doityourself,,,,,Minte walkers home,,,
38.6633091,8.9435296,6171692839,,,,,religion,,,,,St.kidane mihret orthodox church,,,Mo-Su 00:00-13:00
38.6574697,8.9337268,6171695316,,school,Jimma Road,,,,,,,ብራይትሳይድ ኢንተርናሽናል አካዳሚ,,,
38.6549577,8.9355598,6171696142,,school,,,,,,,,Wato preparatory school,,,
38.8127243,9.0021049,6172145389,viewpoint,,,,,,,,,,,,
38.7295661,9.0282811,6172522889,,community_centre,,,,,,,,አ/ከ/ክ/ከ ወረዳ 2 ወጣቶች ማዕከል,,,24/7
38.7894513,9.0080685,6172576886,,,,,photo,,,,,ስንትሽ ዲጂታል ስቱዲዬ,,,
38.8451804,9.0023316,6172776086,apartment,,,,,,,,,,,,
39.1307675,7.9215719,6174051993,attraction,,,,,,,,,,,,
39.1955442,7.100962,6174051994,,place_of_worship,,,,,,,,አሣሣ ደ/ምህረት ቅ/ገብርኤል,,,
39.2668174,7.3432772,6174051995,,place_of_worship,,,,,,,,ሲርቦ ቅ/ገብርኤል  ቤ/ክርስቲያን,,,
39.2650281,7.531253,6174051996,,place_of_worship,,,,,,,,በቆጂ በአታ ለማርያም  ቤ/ክርስትያን,,,
38.7356251,8.9815855,6174304785,,,,,car_repair,,,,,,,,
38.7685415,8.9951796,6174374085,guest_house,,KR_02_326 St.,,,"326",,,,,,,24/7
39.4566274,13.5242921,6174755586,,school,,,,,,,,,,,
39.4561156,13.5243836,6174778385,,fuel,,,,,,,,,,,
37.7667955,6.8619812,6174795585,,,,,supermarket,,,,,,,,
