"scalerank","featurecla","name","website","natlscale","latitude","longitude"
7,"Port","Fiumicino",,10.0,41.75583333,12.23545347
7,"Port","Lampedusa",,10.0,35.49916667,12.6024735
7,"Port","Manfredonia",,10.0,41.62416667,15.92532391
7,"Port","Ocho Rios","www.portjam.com",10.0,18.41027778,-77.10671378
7,"Port","Port Antonio","www.portjam.com",10.0,18.18111111,-76.45176678
7,"Port","Nishinoomote","www.city.nishinoomote.kagoshima.jp",10.0,30.73166667,130.9856302
7,"Port","Akita","www.city.akita.akita.jp/city/in/hb/port",10.0,39.76222222,140.0398704
7,"Port","Hachinohe","www.pref.aomori.lg.jp/kowankuko/english/minato/hachinohe/hachinohe.htm",10.0,40.54583333,141.5235571
7,"Port","Ishigaki",,10.0,24.33555556,124.1512367
7,"Port","Matsuyama",,10.0,33.85527778,132.693404
7,"Port","Sakata","www.port-of-sakata.jp",10.0,38.93944444,139.8035336
7,"Port","Takamatsu",,10.0,34.35527778,134.0533569
7,"Port","Wakkanai","www.city.wakkanai.hokkaido.jp",10.0,45.41055556,141.6891637
7,"Port","Tottori","www.city.tottori.lg.jp",10.0,35.54027778,134.187927
7,"Port","Lamu","www.kpa.co.ke",10.0,-2.268055556,40.90159011
7,"Port","Gunsan","gunsan.mltm.go.kr/eng",10.0,35.95972222,126.5881037
7,"Port","Pohang",,10.0,36.01972222,129.4028269
7,"Port","Samcheok","donghae.momaf.go.kr",10.0,37.43361111,129.1882803
7,"Port","Sokcho","donghae.momaf.go.kr",10.0,38.20694444,128.5923439
7,"Port","Ulsan","ulsan.mltm.go.kr",10.0,35.48777778,129.3856302
7,"Port","Tripoli","www.tripoliport.com",10.0,34.45527778,35.81914016
7,"Port","Buchanan","www.nationalportauthorityliberia.org",10.0,5.858055556,-10.05265018
7,"Port","Tripoli","www.lpclibya.com",10.0,32.9075,13.19358068
7,"Port","Agadir","www.marsamaroc.co.ma",10.0,30.42388889,-9.634923439
7,"Port","Al Hoceima","http://www.marsamaroc.co.ma",10.0,35.24777778,-3.919846879
7,"Port","Dakhla","www.marsamaroc.co.ma",10.0,23.68222222,-15.93386337
7,"Port","Antalaha",,10.0,-14.9,50.2762073
7,"Port","Manakara",,10.0,-22.1425,48.01878681
7,"Port","Mananjary",,10.0,-21.24916667,48.3262073
7,"Port","Morondava",,10.0,-20.28861111,44.27196702
7,"Port","Toamasina",,10.0,-18.15722222,49.42196702
7,"Port","Loreto",,10.0,26.01472222,-111.3368669
7,"Port","Campeche","www.fis.com/campeche",10.0,19.8125,-90.59040047
7,"Port","Cozumel","www.apiqroo.com.mx",10.0,20.495,-86.95742049
7,"Port","La Paz","www.bajaport.com",10.0,24.16944444,-110.310424
7,"Port","Playa del Carmen","www.apiqroo.com.mx",10.0,20.62444444,-87.06772674
7,"Port","Puerto Penasco",,10.0,31.30611111,-113.5423439
7,"Port","Puerto Vallarta","www.apivta.com",10.0,20.65916667,-105.2409305
7,"Port","Coatzacoalcos","www.apicoatza.com",10.0,18.12972222,-94.41896349
7,"Port","Bassein","www.mot.gov.mm/mpa/index.html",10.0,16.77972222,94.72338045
7,"Port","Nacala","www.cfmnet.co.mz",10.0,-14.54138889,40.6671967
7,"Port","Pemba","www.cfmnet.co.mz",10.0,-12.96666667,40.48492344
7,"Port","Quelimane","www.cfmnet.co.mz",10.0,-17.88166667,36.87709069
7,"Port","Port Louis","www.mauport.com",10.0,-20.14805556,57.48987044
7,"Port","Malacca","www.portsworld.com/Ports/mallacaport.htm",10.0,2.248888889,102.1233804
7,"Port","Port Dickson","www.portsworld.com/Ports/portdickson.htm",10.0,2.536111111,101.7886337
7,"Port","Walvis Bay","www.namport.com",10.0,-22.94055556,14.50053004
7,"Port","Calabar","www.nigerianports.org",10.0,4.986388889,8.316843345
7,"Port","Groningen",,10.0,53.21833333,6.586866902
7,"Port","Alta","www.altahavn.no",10.0,69.96777778,23.23704358
7,"Port","Andenes",,10.0,69.32416667,16.1237338
7,"Port","Bronnoysund","www.bronnoyhavn.com",10.0,65.4725,12.20194346
7,"Port","Farsund",,10.0,58.08861111,6.789870436
7,"Port","Floro",,10.0,61.59777778,5.002826855
7,"Port","Kristiansand","www.kristiansandhavn.no",10.0,58.14194444,7.986336867
7,"Port","Namsos","www.namsos.kommune.no",10.0,64.46416667,11.49004711
7,"Port","Rorvik",,10.0,64.86055556,11.22691402
7,"Port","Sandnessjoen",,10.0,66.02166667,12.61878681
7,"Port","Stokmarknes","www.hadselhavnevesen.no",10.0,68.56833333,14.90989399
7,"Port","Stord",,10.0,59.78,5.501413428
7,"Port","Picton","portmarlborough.co.nz",10.0,-41.28555556,174.004417
7,"Port","Dunedin",,10.0,-45.87583333,170.5193168
7,"Port","Salalah","www.salalahport.com",10.0,16.94166667,54.00318021
7,"Port","Gwadar",,10.0,25.11222222,62.33863369
7,"Port","Bocas del Toro","www.cocatram.org.ni/puertosca/pto_bocasdeltoro_panama.html",10.0,9.34,-82.23757362
7,"Port","La Palma","www.cocatram.org.ni/puertosca/pto_lapalma_panama.html",10.0,8.413611111,-78.15106007
7,"Port","Chimbote","www.enapu.com.pe",10.0,-9.076666667,-78.60777385
7,"Port","Ilo","www.enapu.com.pe",10.0,-17.64694444,-71.34375736
7,"Port","Mollendo",,10.0,-17.03111111,-72.01024735
7,"Port","Pisco",,10.0,-13.73305556,-76.22196702
7,"Port","Dumaguete","www.ppa.com.ph",10.0,9.311944444,123.3081272
7,"Port","General Santos","www.ppa.com.ph",10.0,6.086111111,125.1542403
7,"Port","Buka","www.pngports.com.pg",10.0,-5.431944444,154.671967
7,"Port","Daru","www.pngports.com.pg",10.0,-9.068333333,143.2065371
7,"Port","Lae","www.pngports.com.pg",10.0,-6.741111111,146.9847468
7,"Port","Madang","www.pngports.com.pg",10.0,-5.213333333,145.8003534
7,"Port","Gdansk","www.portgdansk.pl",10.0,54.39333333,18.66878681
7,"Port","Gdynia","www.port.gdynia.pl",10.0,54.53333333,18.53845701
7,"Port","Aguadilla",,10.0,18.42944444,-67.15706714
7,"Port","Arecibo","www.prpa.gobierno.pr",10.0,18.48138889,-66.70035336
7,"Port","Mayaguez","www.prpa.gobierno.pr",10.0,18.21388889,-67.15689046
7,"Port","Faro",,10.0,37.01055556,-7.926030624
7,"Port","Bora-Bora","www.portdepapeete.pf",10.0,-16.51666667,-151.75
7,"Port","Tulcea","apdm.galati.ro",10.0,45.19111111,28.81684335
7,"Port","Amderma",,10.0,69.75611111,61.55918728
7,"Port","Anadyr","morport.chukotnet.ru",10.0,64.74416667,177.5386337
7,"Port","Pevek",,10.0,69.70166667,170.2770907
7,"Port","Kaolack","www.portdakar.sn",10.0,14.12944444,-16.07196702
7,"Port","Ziguinchor","www.portdakar.sn",10.0,12.58972222,-16.26808009
7,"Port","Longyearbyen",,10.0,78.22611111,15.6237338
7,"Port","Gizo",,10.0,-8.101388889,156.8388104
7,"Port","Viru Harbour",,10.0,-8.499722222,157.7260306
7,"Port","Kismayu",,10.0,-0.374166667,42.54110718
7,"Port","Karlstad","www.vanerhamn.se",10.0,59.37527778,13.52020024
7,"Port","Lidkoping","www.vanerhamn.se",10.0,58.50916667,13.15936396
7,"Port","Skelleftea",,10.0,64.67833333,21.25176678
7,"Port","Umea","www.umeahamn.se",10.0,63.81666667,20.26772674
7,"Port","Providenciales","www.turksandcaicosislands.gov.tc",10.0,21.76277778,-72.25600707
7,"Port","Songkhla","www.md.go.th",10.0,7.228611111,100.5696702
7,"Port","Bandirma","www.tcdd.gov.tr",10.0,40.35416667,27.95724382
7,"Port","Samsun","www.tcdd.gov.tr",10.0,41.29972222,36.34040047
7,"Port","Sinop",,10.0,42.02333333,35.14287397
7,"Port","Trabzon",,10.0,41.00555556,39.73651355
7,"Port","Sevastopol","ukrport.org.ua",10.0,44.61888889,33.54146054
7,"Port","Skagway",,10.0,59.45083333,-135.3223204
7,"Port","Valdez","www.ci.valdez.ak.us/port",10.0,61.10361111,-146.3570671
7,"Port","Apalachicola",,10.0,29.7275,-84.98669022
7,"Port","Annapolis","www.portannapolis.com",10.0,38.965,-76.47426384
7,"Port","Cambridge","www.ci.cambridge.md.us",10.0,38.57416667,-76.07108363
7,"Port","Portland","www.portofportlandor.com",10.0,45.60583333,-122.7836867
7,"Port","Bremerton","www.portofbremerton.org",10.0,47.5625,-122.6377503
7,"Port","Rockland","www.ci.rockland.me.us",10.0,44.10305556,-69.10212014
7,"Port","Santa Cruz","www.santacruzharbor.org",10.0,36.96638889,-122.0014134
7,"Port","Chesapeake",,10.0,36.7225,-76.23951708
7,"Port","Cumana","www.selinger.com/cumana.htm",10.0,10.47416667,-64.18775029
7,"Port","Hai Phong","www.haiphongport.com.vn",10.0,20.86722222,106.6751472
7,"Port","Corfu",,10.0,39.621950140387334,19.910572060487087
7,"Port","Alexandria",,10.0,31.334923292880035,30.16765718634613
7,"Port","Tangier",,10.0,35.79611353569427,-5.824954241841614
7,"Port","Hamilton",,10.0,43.25,-79.85
7,"Port","Windsor",,10.0,42.31,-83.03
7,"Port","Rouge River",,10.0,42.28,-83.11
7,"Port","Owen Sound",,10.0,44.58,-80.93
7,"Port","Sault Ste Marie",,10.0,46.51,-84.35
7,"Port","Saginaw",,10.0,43.43,-83.93
7,"Port","Cheboygan",,10.0,45.65,-84.46
7,"Port","Sault Ste Marie",,10.0,46.5,-84.35
7,"Port","Muskegon",,10.0,43.23,-86.26
7,"Port","Gary",,10.0,41.61,-87.33
7,"Port","Waukegan",,10.0,42.36,-87.81
7,"Port","Houghton",,10.0,47.11,-88.56
7,"Port","Wrangell",,10.0,56.46,-132.38
7,"Port","Petersburg",,10.0,56.81,-132.95
7,"Port","Kemi",,10.0,65.73,24.56
7,"Port","Vaasa",,10.0,63.1,21.58
7,"Port","Turku",,10.0,60.45,22.23
7,"Port","Liepaja",,10.0,56.51,21.01
7,"Port","Europoort",,10.0,51.95,4.11
7,"Port","Stornoway Harbor",,10.0,58.18,-6.36
7,"Port","Lisboa",,10.0,38.7,-9.16
7,"Port","Bonanza",,10.0,36.8,-6.33
7,"Port","Ibiza",,10.0,38.9,1.45
7,"Port","Rostov-Na-Donu",,10.0,47.16,39.71
7,"Port","Tel Aviv Yafo",,10.0,32.06,34.76
7,"Port","Tunis",,10.0,36.8,10.25
7,"Port","Bejaia",,10.0,36.75,5.08
7,"Port","Alger",,10.0,36.76,3.06
7,"Port","St Louis",,10.0,16.01,-16.51
7,"Port","Tin Can Island",,10.0,6.41,3.3
7,"Port","Mocambique",,10.0,-15.03,40.73
7,"Port","Assab",,10.0,13.0,42.75
7,"Port","Massawa",,10.0,15.61,39.46
7,"Port","Elat",,10.0,29.55,34.95
7,"Port","Al Kuwayt",,10.0,29.38,47.96
7,"Port","Bombay",,10.0,18.83,72.83
7,"Port","Jawaharlal Nehru Port",,10.0,18.95,72.93
7,"Port","Cochin",,10.0,9.96,76.23
7,"Port","Madras",,10.0,13.1,80.3
7,"Port","Calcutta",,10.0,22.55,88.31
7,"Port","Phuket",,10.0,7.83,98.4
7,"Port","Pulau Pinang",,10.0,5.41,100.35
7,"Port","Belawan",,10.0,3.78,98.68
7,"Port","Semarang",,10.0,-6.95,110.41
7,"Port","Kupang",,10.0,-10.16,123.58
7,"Port","Kuching",,10.0,1.56,110.35
7,"Port","Miri",,10.0,4.38,113.96
7,"Port","Kota Kinabalu",,10.0,5.98,116.06
7,"Port","Pelabuhan Sandakan",,10.0,5.83,118.11
7,"Port","Ujungpandang",,10.0,-5.13,119.4
7,"Port","Davao",,10.0,7.06,125.61
7,"Port","Nanjing",,10.0,32.08,118.75
7,"Port","Hankow",,10.0,30.58,114.28
7,"Port","Chang Sha",,10.0,28.2,112.98
7,"Port","Khabarovsk",,10.0,48.5,135.16
7,"Port","Petropavlovsk",,10.0,53.05,158.65
6,"Port","Namibe","www.otal.com/angola",20.0,-15.19361111,12.13545347
6,"Port","Bahia Blanca","www.puertobahiablanca.com",20.0,-38.79138889,-62.27090695
6,"Port","La Plata","www.laplataport.com.ar",20.0,-34.85527778,-57.89022379
6,"Port","Ushuaia","www.puertoushuaia.gov.ar",20.0,-54.80944444,-68.30088339
6,"Port","Puerto Madryn","www.appm.com.ar",20.0,-42.73611111,-65.03333333
6,"Port","Pago Pago","americansamoa.gov",20.0,-14.27416667,-170.687927
6,"Port","Mackay","www.nqbp.com.au",20.0,-21.10833333,149.2237338
6,"Port","Port Lincoln","www.flindersports.com.au",20.0,-34.71833333,135.8694935
6,"Port","Port Pirie","www.flindersports.com.au",20.0,-33.17694444,138.0072438
6,"Port","Albany","www.albanyport.com.au",20.0,-35.03166667,117.8866902
6,"Port","Barrow Island",,20.0,-20.72583333,115.4709069
6,"Port","Bunbury","www.byport.com.au",20.0,-33.31527778,115.6512367
6,"Port","Burnie","www.tasports.com.au",20.0,-41.05277778,145.9081272
6,"Port","Geelong","www.geelongport.com.au",20.0,-38.12666667,144.3873969
6,"Port","Gladstone","www.gpcl.com.au",20.0,-23.83,151.2517668
6,"Port","Newcastle","www.newportcorp.com.au",20.0,-32.9075,151.7691402
6,"Port","Port Kembla","www.kemblaport.com.au",20.0,-34.4625,150.8935807
6,"Port","Portland","www.portofportland.com.au",20.0,-38.34916667,141.609364
6,"Port","Thursday Island","www.cairnsports.com.au",20.0,-10.58555556,142.2189635
6,"Port","Townsville","www.townsville-port.com.au",20.0,-19.25083333,146.8247939
6,"Port","Weipa","www.nqbp.com.au",20.0,-12.67,141.8666667
6,"Port","Whyalla","www.onesteel.com",20.0,-33.03833333,137.5907538
6,"Port","Wyndham",,20.0,-15.45138889,128.1008834
6,"Port","Brussel (Bruxelles)","www.portdebruxelles.irisnet.be",20.0,50.88611111,4.386160188
6,"Port","Gent (Ghent)","www.havengent.be",20.0,51.11444444,3.76737338
6,"Port","Ilheus","www.codeba.com.br",20.0,-14.78027778,-39.02567727
6,"Port","Maceio","www.portodemaceio.com.br",20.0,-9.678888889,-35.72232038
6,"Port","Natal","www.codern.com.br",20.0,-5.783055556,-35.2
6,"Port","Rio Grande","www.portoriogrande.com.br",20.0,-32.05611111,-52.0762073
6,"Port","Vitoria","www.portodevitoria.com.br",20.0,-20.32333333,-40.33510012
6,"Port","Ocean Falls",,20.0,52.35083333,-127.6888104
6,"Port","Argentia","www.argentia.ca/port.html",20.0,47.29305556,-53.9868669
6,"Port","Bathurst",,20.0,47.61666667,-65.65
6,"Port","Gaspe","www.tc.gc.ca/quebec/en/port/gaspe.htm",20.0,48.82444444,-64.43722026
6,"Port","Port Alberni","www.portalberniportauthority.ca",20.0,49.23,-124.8193168
6,"Port","Powell River","www.powellriver.ca",20.0,49.835,-124.5247939
6,"Port","Sept-Iles","www.portsi.com",20.0,50.20638889,-66.38386337
6,"Port","Sydney","www.portofsydney.ca",20.0,46.14194444,-60.20300353
6,"Port","Trois-Rivieres (Three Rivers)","www.porttr.com",20.0,46.33583333,-72.53898704
6,"Port","Yarmouth","www.portofyarmouth.com",20.0,43.83555556,-66.12090695
6,"Port","Rimouski",,20.0,48.47777778,-68.50812721
6,"Port","Riviere-du-Loup",,20.0,47.84666667,-69.56808009
6,"Port","Saint-Anthony",,20.0,51.36666667,-55.57709069
6,"Port","Summerside",,20.0,46.38861111,-63.78704358
6,"Port","Arica","www.puertoarica.cl",20.0,-18.47305556,-70.32196702
6,"Port","Tocopilla",,20.0,-22.08611111,-70.20565371
6,"Port","Beihai",,20.0,21.45861111,109.0705536
6,"Port","Jiangmen","www.jmct.com.cn",20.0,22.5025,113.0019435
6,"Port","Wenzhou","www.wzport.com",20.0,27.99833333,120.8847468
6,"Port","Yantai","www.yantaiport.com.cn",20.0,37.57111111,121.388987
6,"Port","Zhuhai","www.zhuhai-port.com",20.0,22.23972222,113.5842167
6,"Port","Santa Marta","www.spsm.com.co",20.0,11.25194444,-74.21702002
6,"Port","Buenaventura","www.puertobuenaventura.com",20.0,3.883055556,-77.05335689
6,"Port","Praia","www.enapor.cv",20.0,14.94472222,-23.50318021
6,"Port","Golfito",,20.0,8.637777778,-83.16666667
6,"Port","Cienfuegos",,20.0,22.14,-80.45371025
6,"Port","Manzanillo",,20.0,20.3375,-77.13351001
6,"Port","Matanzas",,20.0,23.05138889,-81.53704358
6,"Port","Santiago de Cuba",,20.0,20.00166667,-75.85671378
6,"Port","Emden","www.seaport-emden.de",20.0,53.34611111,7.192873969
6,"Port","Flensburg","www.flensburg-tourismus.de",20.0,54.80333333,9.436866902
6,"Port","Wilhelmshaven","www.wilhelmshaven-port.de",20.0,53.53,8.122143698
6,"Port","Esbjerg","www.port-of-esbjerg.dk",20.0,55.46555556,8.433863369
6,"Port","Odense","www.odensehavn.dk",20.0,55.4175,10.3868669
6,"Port","Sonderborg","www.sonderborg-kommune.dk",20.0,54.90694444,9.776737338
6,"Port","Ronne","www.roennehavn.dk",20.0,55.09611111,14.68775029
6,"Port","Barahona","www.apordom.gov.do",20.0,18.21222222,-71.08651355
6,"Port","Cabo Rojo","www.apordom.gov.do",20.0,17.92527778,-71.654947
6,"Port","Oran",,20.0,35.7125,-0.636690224
6,"Port","A Coruna","www.puertocoruna.com",20.0,43.36305556,-8.387926973
6,"Port","Almeria","www.apalmeriamotril.com",20.0,36.83222222,-2.471260306
6,"Port","Gijon","www.puertogijon.es",20.0,43.55861111,-5.688633687
6,"Port","San Sebastian",,20.0,43.32277778,-1.986866902
6,"Port","Santander","www.puertosantander.es",20.0,43.44222222,-3.804946996
6,"Port","Tarragona","www.porttarragona.es",20.0,41.09611111,1.220200236
6,"Port","Oulu","www.ouluport.com",20.0,65.01583333,25.45459364
6,"Port","Bayonne","www.bayonne.cci.fr",20.0,43.51972222,-1.493757362
6,"Port","Boulogne-sur-Mer","www.portboulogne.com",20.0,50.72361111,1.575500589
6,"Port","Brest","www.brest.port.fr",20.0,48.38055556,-4.471436985
6,"Port","Cannes","www.riviera-ports.com",20.0,43.54805556,7.009187279
6,"Port","Cherbourg","www.port-cherbourg.com",20.0,49.65222222,-1.617550059
6,"Port","Dieppe",,20.0,49.92638889,1.08598351
6,"Port","Granville","www.granville.cci.fr",20.0,48.83472222,-1.601060071
6,"Port","La Rochelle","www.larochelle.port.fr",20.0,46.14666667,-1.157773852
6,"Port","Lorient","www.lorient.port.fr",20.0,47.73416667,-3.352120141
6,"Port","Morlaix",,20.0,48.58527778,-3.834923439
6,"Port","Rochefort","www.rochefort.port.fr",20.0,45.94916667,-0.953003534
6,"Port","Toulon",,20.0,43.11055556,5.904770318
6,"Port","Owendo","www.ports-gabon.com",20.0,0.288333333,9.500883392
6,"Port","Aberdeen","www.aberdeen-harbour.co.uk",20.0,57.14222222,-2.074617197
6,"Port","Liverpool","www.merseydocks.co.uk",20.0,53.43638889,-3.007243816
6,"Port","Plymouth","www.abports.co.uk/custinfo/ports/plym.htm",20.0,50.36472222,-4.154063604
6,"Port","Portsmouth","www.portsmouth-port.co.uk",20.0,50.8075,-1.1
6,"Port","Batumi","www.batumiport.com",20.0,41.64888889,41.65053004
6,"Port","Kavala",,20.0,40.93138889,24.40194346
6,"Port","Chios","www.chiosport.gr",20.0,38.37722222,26.13775029
6,"Port","Kalamata",,20.0,37.02277778,22.10812721
6,"Port","Patras","www.patrasport.gr",20.0,38.25444444,21.73492344
6,"Port","Volos","www.port-volos.gr",20.0,39.35277778,22.93669022
6,"Port","Uummannaq","www.ral.gl",20.0,70.67472222,-52.11914016
6,"Port","Puerto Barrios","www.puertobarriosonline.com",20.0,15.72833333,-88.6040636
6,"Port","Pula","www.luckauprava-pula.hr",20.0,44.87166667,13.83474676
6,"Port","Rijeka","www.portauthority.hr",20.0,45.3275,14.42232038
6,"Port","Split","www.portsplit.com",20.0,43.515,16.42550059
6,"Port","Banjarmasin","www.pp3.co.id",20.0,-3.321944444,114.5553004
6,"Port","Tanjung Pandan","portal.inaport2.co.id",20.0,-2.75,107.6270907
6,"Port","Port Blair",,20.0,11.67222222,92.72391048
6,"Port","Kandla","www.kandlaport.com",20.0,23.01361111,70.22232038
6,"Port","Pondicherry","port.pon.nic.in",20.0,11.91416667,79.82232038
6,"Port","Cork","www.portofcork.ie",20.0,51.90111111,-8.424440518
6,"Port","Galway","www.galwayharbour.com",20.0,53.27,-9.043757362
6,"Port","Bushehr","www.pso.ir",20.0,28.98472222,50.8368669
6,"Port","Ancona","www.autoritaportuale.ancona.it",20.0,43.61833333,13.49234393
6,"Port","Bari","www.porto.bari.it",20.0,41.13694444,16.85530035
6,"Port","Cagliari","www.porto.cagliari.it",20.0,39.20416667,9.107597173
6,"Port","Olbia","www.olbiagolfoaranci.it",20.0,40.92277778,9.517903416
6,"Port","Pescara",,20.0,42.46777778,14.2237338
6,"Port","Reggio Calabria",,20.0,38.12444444,15.64375736
6,"Port","Trapani",,20.0,38.01361111,12.50388693
6,"Port","Aomori","www.pref.aomori.lg.jp/kowankuko/english/minato/aomori/aomori.htm",20.0,40.83138889,140.742874
6,"Port","Hakodate","www.hakodate-port.jp",20.0,41.78777778,140.7090106
6,"Port","Kagoshima","www.pref.kagoshima.jp/home/kowanka/cruise-net/english/01kagoshima",20.0,31.5925,130.5687868
6,"Port","Kochi","www.pref.kochi.lg.jp",20.0,33.52416667,133.5570671
6,"Port","Kushiro","www.city.kushiro.hokkaido.jp",20.0,42.98861111,144.3522968
6,"Port","Niihama",,20.0,33.97083333,133.2595406
6,"Port","Oita","www.pref.oita.jp/14300/faz/faz1/english/faz_en.html",20.0,33.27222222,131.6760306
6,"Port","Shimonoseki","www.shimonoseki-port.com",20.0,33.93444444,130.9010601
6,"Port","Tomakomai","www.jptmk.com",20.0,42.6375,141.6533569
6,"Port","Toyama",,20.0,36.75722222,137.2226737
6,"Port","Ube",,20.0,33.93833333,131.2377503
6,"Port","Malindi","www.kpa.co.ke",20.0,-3.213611111,40.12302709
6,"Port","Trincomalee","www.slpa.lk",20.0,8.558333333,81.20388693
6,"Port","Klaipeda","www.portofklaipeda.lt",20.0,55.68722222,21.13421673
6,"Port","Safi","www.sodep.co.ma",20.0,32.3075,-9.242697291
6,"Port","Ensenada","www.puertoensenada.com.mx",20.0,31.85083333,-116.6228504
6,"Port","Guaymas","www.puertodeguaymas.com",20.0,27.91916667,-110.8687868
6,"Port","Manzanillo","www.puerto-de-manzanillo.com.mx",20.0,19.07055556,-104.3008834
6,"Port","Salina Cruz","www.apisal.com.mx",20.0,16.15722222,-95.20194346
6,"Port","Saipan","www.cpa.gov.mp",20.0,15.22583333,145.7349234
6,"Port","Nouadhibou",,20.0,20.9075,-17.0418139
6,"Port","Luderitz","www.namport.com",20.0,-26.63777778,15.15371025
6,"Port","Bluefields",,20.0,12.01194444,-83.75689046
6,"Port","Alesund","www.alesund.havn.no",20.0,62.4725,6.171613663
6,"Port","Batsfjord",,20.0,70.63416667,29.71772674
6,"Port","Bodo","www.bodohavn.no",20.0,67.28888889,14.37267373
6,"Port","Hammerfest",,20.0,70.66722222,23.67108363
6,"Port","Haugesund","www.karmsund-havn.no",20.0,59.41222222,5.25565371
6,"Port","Kirkenes",,20.0,69.72833333,30.05565371
6,"Port","Kristiansund","www.knhavn.no",20.0,63.115,7.733333333
6,"Port","Mo i Rana","www.portofmoirana.no",20.0,66.315,14.1237338
6,"Port","Molde","www.moldehavn.no",20.0,62.73638889,7.157420495
6,"Port","Mosjoen",,20.0,65.85194444,13.1868669
6,"Port","Narvik","www.portofnarvik.com",20.0,68.43861111,17.41861013
6,"Port","Stavanger","www.stavanger-havn.no",20.0,58.97888889,5.737220259
6,"Port","Vadso",,20.0,70.07111111,29.73757362
6,"Port","Vardo",,20.0,70.37333333,31.10388693
6,"Port","New Plymouth","www.porttaranaki.co.nz",20.0,-39.05722222,174.0377503
6,"Port","Gisborne","www.eastland.co.nz",20.0,-38.6725,178.0224971
6,"Port","Greymouth","www.greydc.govt.nz",20.0,-42.44472222,171.20053
6,"Port","Napier","www.portofnapier.co.nz",20.0,-39.475,176.9180801
6,"Port","Tauranga","www.port-tauranga.co.nz",20.0,-37.65944444,176.1740872
6,"Port","Wanganui",,20.0,-39.94416667,174.9895171
6,"Port","Westport","www.westportharbour.co.nz",20.0,-41.75027778,171.5912839
6,"Port","Whangarei","www.nrc.govt.nz",20.0,-35.75111111,174.3426973
6,"Port","Timaru","www.primeport.co.nz",20.0,-44.38916667,171.2542403
6,"Port","Talara","www.ultramarnetwork.com/TextosPeru/Marc-014.html",20.0,-4.573055556,-81.2746172
6,"Port","Masbate","www.ppa.com.ph",20.0,12.36805556,123.6198469
6,"Port","Subic Bay","www.sbma.com",20.0,14.80833333,120.2747939
6,"Port","Alotau","www.pngports.com.pg",20.0,-10.31277778,150.4510601
6,"Port","Kavieng","www.pngports.com.pg",20.0,-2.584722222,150.7866902
6,"Port","Kieta","www.pngports.com.pg",20.0,-6.215277778,155.626914
6,"Port","Rabaul","www.pngports.com.pg",20.0,-4.241111111,152.1851001
6,"Port","Vanimo","www.pngports.com.pg",20.0,-2.683611111,141.2923439
6,"Port","Ponce","www.puertodelasamericaspr.com",20.0,17.96805556,-66.61024735
6,"Port","Sines","www.portodesines.pt",20.0,37.94277778,-8.867020024
6,"Port","Horta",,20.0,38.53,-28.62196702
6,"Port","Arkhangelsk","www.ascp.ru",20.0,64.5425,40.55636042
6,"Port","Murmansk",,20.0,68.9725,33.04146054
6,"Port","Tiksi",,20.0,71.64305556,128.8728504
6,"Port","Jizan","www.ports.gov.sa",20.0,16.89027778,42.5352768
6,"Port","Berbera",,20.0,10.44083333,45.0
6,"Port","Nieuw Nickerie",,20.0,5.951666667,-57.00176678
6,"Port","Malmo","www.cmport.com",20.0,55.62555556,13.00159011
6,"Port","Gavle","www.gavle.se",20.0,60.68444444,17.19269729
6,"Port","Halmstad","www.halmstadharbour.se",20.0,56.655,12.85
6,"Port","Helsingborg","www.port.helsingborg.se",20.0,56.03333333,12.68757362
6,"Port","Hudiksvall",,20.0,61.72166667,17.11861013
6,"Port","Kalmar","www.kalmar.se/kalmarhamn",20.0,56.65916667,16.36914016
6,"Port","Ornskoldsvik",,20.0,63.27611111,18.72585395
6,"Port","Ronneby",,20.0,56.17472222,15.3
6,"Port","Soderhamn","www.sshab.se",20.0,61.30833333,17.0893404
6,"Port","Vastervik","www.osterstroms.com",20.0,57.75583333,16.65194346
6,"Port","Visby","www.visbyport.com",20.0,57.63555556,18.2746172
6,"Port","Tekirdag","www.akport.com.tr",20.0,40.9675,27.50795053
6,"Port","Tanga","www.tanzaniaports.com",20.0,-5.065555556,39.10318021
6,"Port","Kherson","www.ukrport.org.ua",20.0,46.61861111,32.60742049
6,"Port","Colonia","www.anp.com.uy",20.0,-34.47166667,-57.84216726
6,"Port","Cordova","www.cityofcordova.net",20.0,60.55,-145.7563604
6,"Port","Ketchikan","www.city.ketchikan.ak.us",20.0,55.34694444,-131.6712603
6,"Port","Bangor","www.bangormaine.gov/cs_inf_harbor.php",20.0,44.79194444,-68.76984688
6,"Port","Stockton","www.portofstockton.com",20.0,37.95055556,-121.3230271
6,"Port","Bridgeport","www.portofbridgeport.com",20.0,41.1725,-73.17638398
6,"Port","New Haven","www.cityofnewhaven.com/PortAuthority",20.0,41.28638889,-72.90954064
6,"Port","Port Everglades","www.broward.org/port",20.0,26.08444444,-80.10865724
6,"Port","Savannah","www.gaports.com",20.0,32.11083333,-81.12249706
6,"Port","Portland","www.portofportlandmaine.org",20.0,43.65333333,-70.23951708
6,"Port","Gulfport","www.shipmspa.com",20.0,30.35861111,-89.08845701
6,"Port","Portsmouth","www.portofnh.org",20.0,43.0875,-70.76861013
6,"Port","Newark","www.panynj.gov",20.0,40.7,-74.13722026
6,"Port","Astoria","www.portofastoria.com",20.0,46.18944444,-123.8262073
6,"Port","Port Everglades","www.broward.org/port",20.0,26.08444444,-80.10865724
