user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name
300422213,1432372757883506695,2021-08-30T16:00:52Z,JewishLifeTV,We hope you had a restful and wonderful weekend! Happy Monday! ☕ #MondayMotivation #Coffee https://t.co/ozKazO29q6,Hootsuite Inc.,90,NA,NA,NA
2783066280,1432372551901122560,2021-08-30T16:00:03Z,RaelleLogan1,Sizzling Hot Romance with Pirates. #books #romance #book #Authors #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/ewEfSW7gYv,Crowdfire App,258,NA,NA,NA
2783066280,1430364356575956994,2021-08-25T03:00:12Z,RaelleLogan1,"Sizzling Hot Renegades, Rebels, Rogues...Pirates. #books #romance #book #Author #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/hGNfx5knir",Crowdfire App,272,NA,NA,NA
2783066280,1430875211147120646,2021-08-26T12:50:09Z,RaelleLogan1,Rossin Morgan never Sees the Scars Ravaging Warrior Markay's face. She only sees the Wounds Ripping at his Heart. #books #romance #book #authors #coffee #RomanceReaders #RomanceBooks #amwriting #HistoricalFiction #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/prELIVUPK5,Crowdfire App,272,NA,NA,NA
2783066280,1431690576441741313,2021-08-28T18:50:07Z,RaelleLogan1,Sizzling Hot Romance with Pirates. #books #romance #book #gamedev #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqeWXx https://t.co/0V2eZZMlQt,Crowdfire App,258,NA,NA,NA
2783066280,1431968638194565128,2021-08-29T13:15:02Z,RaelleLogan1,Sizzling Hot Romance with Pirates. #books #romance #book #Authors #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/zeSND9JzDF,Crowdfire App,258,NA,NA,NA
2783066280,1430047261434818584,2021-08-24T06:00:10Z,RaelleLogan1,"One Woman dares to Seduce Warrior Markay, Yearning to Capture his Shattered Heart. #books #romance #book #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #novels #IARTG #writingcommmunity #HistoricalFiction https://t.co/owXTIqwym7 https://t.co/UpxOFoUwFt",Crowdfire App,266,NA,NA,NA
2783066280,1430741840026812418,2021-08-26T04:00:11Z,RaelleLogan1,"Can Rossin Morgan Seduce Warrior Markay, a Duke who Despises the World, to Love again, or are the Wounds Ripping at his Heart too Deep to Forsake? #books #romance #book #coffee #RomanceReaders #RomanceBooks #amwriting #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/PuPyCVfkY5",Crowdfire App,277,NA,NA,NA
2783066280,1430480113146208261,2021-08-25T10:40:10Z,RaelleLogan1,He's a Pirate she cannot Dare to Resist. #books #romance #book  #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/zAAUMICFlW,Crowdfire App,256,NA,NA,NA
2783066280,1431266556454002691,2021-08-27T14:45:13Z,RaelleLogan1,Sizzling Hot Romance with Pirates. #books #romance #book #Readers #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/Bg4j6bfcep,Crowdfire App,258,NA,NA,NA
2783066280,1430359285335273479,2021-08-25T02:40:03Z,RaelleLogan1,"Can Rossin Morgan Seduce Warrior Markay, a Duke who Despises the World, to Love again, or are the Wounds Ripping at his Heart too Deep to Forsake? #books #romance #book #coffee #RomanceReaders #RomanceBooks #amwriting #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/tWystrnQi7",Crowdfire App,277,NA,NA,NA
2783066280,1430631101450555392,2021-08-25T20:40:09Z,RaelleLogan1,Rossin Morgan never Sees the Scars Ravaging Warrior Markay's face. She only sees the Wounds Ripping at his Heart. #books #romance #book #writers #coffee #RomanceReaders #RomanceBooks #amwriting #HistoricalFiction #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/JwyNFhL7Y3,Crowdfire App,272,NA,NA,NA
2783066280,1432063026392350720,2021-08-29T19:30:06Z,RaelleLogan1,Sizzling Hot Romance with Pirates. #books #romance #book #Readers #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/lVnBk3iIdT,Crowdfire App,258,NA,NA,NA
2783066280,1431040050591145986,2021-08-26T23:45:10Z,RaelleLogan1,He's a Pirate she cannot Dare to Resist. #books #romance #book #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/cEg5K2tyjG,Crowdfire App,255,NA,NA,NA
2783066280,1429579182774833157,2021-08-22T23:00:12Z,RaelleLogan1,He's a Pirate she cannot Dare to Resist. #books #romance #book #Authors #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/NQKB1cRdiG,Crowdfire App,264,NA,NA,NA
2783066280,1431851653569912837,2021-08-29T05:30:11Z,RaelleLogan1,He's a Pirate she cannot Dare to Resist. #books #romance #book #read #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/OixJowZf5J,Crowdfire App,261,NA,NA,NA
2783066280,1431330714641965061,2021-08-27T19:00:09Z,RaelleLogan1,He's a Pirate she cannot Dare to Resist. #books #romance #book #read #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/9cjkojm4NB,Crowdfire App,261,NA,NA,NA
2783066280,1431162105332391936,2021-08-27T07:50:10Z,RaelleLogan1,Rossin Morgan never Sees the Scars Ravaging Warrior Markay's face. She only sees the Wounds Ripping at his Heart. #books #romance #book #writers #coffee #RomanceReaders #RomanceBooks #amwriting #HistoricalFiction #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/dnvlUWTGV6,Crowdfire App,272,NA,NA,NA
2783066280,1432370059255721984,2021-08-30T15:50:08Z,RaelleLogan1,She's the Seductress a Pirate can Never Resist. #books #romance #book #gamedev #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/QWJ2GSJFQL,Crowdfire App,271,NA,NA,NA
2783066280,1430042231294111760,2021-08-24T05:40:11Z,RaelleLogan1,She's the Seductress a Pirate can Never Resist. #books #romance #book #Authors #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/5Dq009FHhU,Crowdfire App,271,NA,NA,NA
2783066280,1431489252685193220,2021-08-28T05:30:08Z,RaelleLogan1,She's the Seductress a Pirate can Never Resist. #books #romance #book #gamedev #coffee #greatreads #RomanceReaders #RomanceBooks #weekendread #amediting #amwriting #HistoricalFiction #Amazon #PirateRomance #novels #IARTG #amwritingromance #Readers https://t.co/owXTIqwym7 https://t.co/ROmFQxE1Ro,Crowdfire App,271,NA,NA,NA
2783066280,1429770410296549381,2021-08-23T11:40:04Z,RaelleLogan1,Rossin Morgan never Sees the Scars Ravaging Warrior Markay's face. She only sees the Wounds Ripping at his Heart. #books #romance #book #coffeetime #coffee #RomanceReaders #RomanceBooks #amwriting #HistoricalFiction #writingcommunity #amwritingromance https://t.co/owXTIqwym7 https://t.co/rwoImPyVWX,Crowdfire App,275,NA,NA,NA
